autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10,appr_rfs_rsn_11,appr_rfs_rsn_other_11,appr_rfs_rsn_12,appr_rfs_rsn_other_12,abordaje_vivienda_complete
543,baseline_visit_arm_1,,,01,208,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
544,baseline_visit_arm_1,,,01,517,,,,0,3,8,,8,,8,,,,,,,,,,,,,,,,,,,,1
545,baseline_visit_arm_1,,,01,601,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
546,baseline_visit_arm_1,,,01,268,,,,3,4,3,,1,,1,,1,,,,,,,,,,,,,,,,,,1
548,baseline_visit_arm_1,,,01,255,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
549,baseline_visit_arm_1,,,01,256,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
551,baseline_visit_arm_1,,,01,529,,,,0,1,99,Abordaje,,,,,,,,,,,,,,,,,,,,,,,1
552,baseline_visit_arm_1,,,01,269,,,,0,8,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,,,,,,,,,1
553,baseline_visit_arm_1,,,01,577,,,,0,1,99,Abordaje,,,,,,,,,,,,,,,,,,,,,,,1
554,baseline_visit_arm_1,,,01,474,,,,0,1,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,,,1
555,baseline_visit_arm_1,,,01,482,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
557,baseline_visit_arm_1,,,01,464,,,,0,1,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,,,1
558,baseline_visit_arm_1,,,01,462,,,,0,1,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,,,1
560,baseline_visit_arm_1,,,01,213,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
561,baseline_visit_arm_1,,,15,102,,,,4,6,3,,3,,3,,3,,3,,3,,,,,,,,,,,,,,1
562,baseline_visit_arm_1,,,15,451,,,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
563,baseline_visit_arm_1,,,15,109,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
564,baseline_visit_arm_1,,,15,600,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
565,baseline_visit_arm_1,,,15,101,,,,2,4,99,Enfermedad,3,,3,,9,,,,,,,,,,,,,,,,,,1
566,baseline_visit_arm_1,,,15,452,,,,2,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
567,baseline_visit_arm_1,,,15,111,,,,2,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
568,baseline_visit_arm_1,,,15,122,,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
569,baseline_visit_arm_1,,,15,450,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
570,baseline_visit_arm_1,,,15,121,,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
571,baseline_visit_arm_1,,,15,107,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
572,baseline_visit_arm_1,,,15,113,,,,4,2,99,Discapacidad,99,Discapacidad,,,,,,,,,,,,,,,,,,,,,1
573,baseline_visit_arm_1,,,15,112,,,,0,1,99,Inquilino,,,,,,,,,,,,,,,,,,,,,,,1
574,baseline_visit_arm_1,,,15,105,,,,2,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
575,baseline_visit_arm_1,,,15,118,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
576,baseline_visit_arm_1,,,15,104,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
577,baseline_visit_arm_1,,,15,114,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
578,baseline_visit_arm_1,,,15,146,,,,4,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
579,baseline_visit_arm_1,,,15,135,,,,2,5,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
580,baseline_visit_arm_1,,,15,158,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
581,baseline_visit_arm_1,,,15,103,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
582,baseline_visit_arm_1,,,15,173,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
583,baseline_visit_arm_1,,,15,460,,,,5,2,3,,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,1
584,baseline_visit_arm_1,,,15,117,,,,1,2,3,,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,1
585,baseline_visit_arm_1,,,15,141,,,,1,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
586,baseline_visit_arm_1,,,15,172,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
587,baseline_visit_arm_1,,,15,157,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
588,baseline_visit_arm_1,,,15,151,,,,1,3,99,"Madre con condicion especial",99,"Madre con condicion especial",99,"Madre con condicion especial",,,,,,,,,,,,,,,,,,,1
589,baseline_visit_arm_1,,,15,134,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
590,baseline_visit_arm_1,,,15,454,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
591,baseline_visit_arm_1,,,15,150,,,,1,4,3,,3,,3,,9,,,,,,,,,,,,,,,,,,1
592,baseline_visit_arm_1,,,15,144,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
594,baseline_visit_arm_1,,,15,119,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
595,baseline_visit_arm_1,,,15,140,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
596,baseline_visit_arm_1,,,15,161,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
597,baseline_visit_arm_1,,,15,463,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
598,baseline_visit_arm_1,,,15,131,,,,0,2,8,,8,,,,,,,,,,,,,,,,,,,,,,1
599,baseline_visit_arm_1,,,15,132,,,,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,1
600,baseline_visit_arm_1,,,15,116,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
601,baseline_visit_arm_1,,,15,155,,,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
602,baseline_visit_arm_1,,,15,160,,,,3,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,1
603,baseline_visit_arm_1,,,15,133,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
604,baseline_visit_arm_1,,,15,137,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
605,baseline_visit_arm_1,,,15,171,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
606,baseline_visit_arm_1,,,15,453,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
607,baseline_visit_arm_1,,,15,147,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
608,baseline_visit_arm_1,,,15,143,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
609,baseline_visit_arm_1,,,15,455,,,,2,1,11,,,,,,,,,,,,,,,,,,,,,,,,1
610,baseline_visit_arm_1,,,15,125,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
612,baseline_visit_arm_1,,,15,138,1,,,6,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
613,baseline_visit_arm_1,,,15,170,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
614,baseline_visit_arm_1,,,09,129,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
615,baseline_visit_arm_1,,,09,134,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
616,baseline_visit_arm_1,,,09,136,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
617,baseline_visit_arm_1,,,09,123,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
618,baseline_visit_arm_1,,,09,124,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
619,baseline_visit_arm_1,,,09,126,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
620,baseline_visit_arm_1,,,09,122,,,,4,2,3,,99,"Niño con discapacidad cognitiva",,,,,,,,,,,,,,,,,,,,,1
621,baseline_visit_arm_1,,,09,200,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
622,baseline_visit_arm_1,,,09,133,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
623,baseline_visit_arm_1,,,09,132,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
624,baseline_visit_arm_1,,,09,131,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
625,baseline_visit_arm_1,,,09,142,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
626,baseline_visit_arm_1,,,09,125,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
627,baseline_visit_arm_1,,,09,112,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
628,baseline_visit_arm_1,,,09,452,,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
629,baseline_visit_arm_1,,,09,118,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
630,baseline_visit_arm_1,,,09,106,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
631,baseline_visit_arm_1,,,09,107,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
632,baseline_visit_arm_1,,,09,159,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
633,baseline_visit_arm_1,,,09,149,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
634,baseline_visit_arm_1,,,09,140,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
635,baseline_visit_arm_1,,,09,453,,,,6,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
637,baseline_visit_arm_1,,,09,163,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
638,baseline_visit_arm_1,,,09,151,,,,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
639,baseline_visit_arm_1,,,09,457,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
640,baseline_visit_arm_1,,,09,117,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
641,baseline_visit_arm_1,,,09,109,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
642,baseline_visit_arm_1,,,09,103,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
643,baseline_visit_arm_1,,,09,108,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
644,baseline_visit_arm_1,,,09,135,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
645,baseline_visit_arm_1,,,09,145,,,,3,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
646,baseline_visit_arm_1,,,09,456,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
647,baseline_visit_arm_1,,,09,146,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
648,baseline_visit_arm_1,,,09,147,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
649,baseline_visit_arm_1,,,09,455,,,,1,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
650,baseline_visit_arm_1,,,09,148,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
651,baseline_visit_arm_1,,,09,154,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
652,baseline_visit_arm_1,,,09,138,,,,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,1
653,baseline_visit_arm_1,,,09,113,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
654,baseline_visit_arm_1,,,09,111,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
655,baseline_visit_arm_1,,,09,115,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
656,baseline_visit_arm_1,,,09,104,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
657,baseline_visit_arm_1,,,09,130,,,,0,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
658,baseline_visit_arm_1,,,09,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
659,baseline_visit_arm_1,,,09,160,,,,2,1,99,Discapacidad,,,,,,,,,,,,,,,,,,,,,,,1
660,baseline_visit_arm_1,,,09,155,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
661,baseline_visit_arm_1,,,09,451,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
662,baseline_visit_arm_1,,,09,161,1,,,5,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
663,baseline_visit_arm_1,,,16,450,1,,,0,10,99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",,,,,1
664,baseline_visit_arm_1,,,16,108,1,,,2,2,99,"Papa ausente",99,"De viaje",,,,,,,,,,,,,,,,,,,,,1
665,baseline_visit_arm_1,,,16,119,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
666,baseline_visit_arm_1,,,16,457,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
667,baseline_visit_arm_1,,,16,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
668,baseline_visit_arm_1,,,16,454,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
669,baseline_visit_arm_1,,,16,118,1,,,0,6,3,,3,,3,,3,,3,,3,,,,,,,,,,,,,,1
670,baseline_visit_arm_1,,,16,116,1,,,0,2,99,"De viaje",99,"De viaje",,,,,,,,,,,,,,,,,,,,,1
671,baseline_visit_arm_1,,,16,102,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
672,baseline_visit_arm_1,,,16,101,2,99,"Se fueron de viaje",0,,,,,,,,,,,,,,,,,,,,,,,,,,1
673,baseline_visit_arm_1,,,16,104,1,,,0,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
674,baseline_visit_arm_1,,,16,107,1,,,1,3,99,"No se encuentra",99,"Papá no está",99,"Papá no está",,,,,,,,,,,,,,,,,,,1
675,baseline_visit_arm_1,,,16,114,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
676,baseline_visit_arm_1,,,16,141,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
677,baseline_visit_arm_1,,,16,143,1,,,1,4,1,,99,"Padre sin DNI",99,"Padre sin DNI",99,"Padre sin DNI",,,,,,,,,,,,,,,,,1
678,baseline_visit_arm_1,,,16,555,1,,,1,4,5,,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,1
679,baseline_visit_arm_1,,,16,552,1,,,3,1,99,"Menor de edad con Síndrome de Down",,,,,,,,,,,,,,,,,,,,,,,1
680,baseline_visit_arm_1,,,16,146,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
681,baseline_visit_arm_1,,,16,554,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
682,baseline_visit_arm_1,,,16,122,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
683,baseline_visit_arm_1,,,16,154,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
684,baseline_visit_arm_1,,,16,155,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
685,baseline_visit_arm_1,,,16,153,1,,,1,1,99,"Se fue de viaje",,,,,,,,,,,,,,,,,,,,,,,1
686,baseline_visit_arm_1,,,16,150,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
687,baseline_visit_arm_1,,,16,556,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
688,baseline_visit_arm_1,,,16,138,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
689,baseline_visit_arm_1,,,16,132,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
690,baseline_visit_arm_1,,,16,156,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
691,baseline_visit_arm_1,,,16,151,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
692,baseline_visit_arm_1,,,16,149,1,,,1,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,,,1
693,baseline_visit_arm_1,,,16,553,1,,,1,2,99,Viaje,99,Viaje,,,,,,,,,,,,,,,,,,,,,1
694,baseline_visit_arm_1,,,16,135,1,,,2,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,,,1
695,baseline_visit_arm_1,,,16,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
696,baseline_visit_arm_1,,,16,105,2,99,"Son religiosos",,,,,,,,,,,,,,,,,,,,,,,,,,,1
697,baseline_visit_arm_1,,,16,455,1,,,3,1,99,"Menor de 6 meses",,,,,,,,,,,,,,,,,,,,,,,1
698,baseline_visit_arm_1,,,16,456,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
699,baseline_visit_arm_1,,,16,551,1,,,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
700,baseline_visit_arm_1,,,16,550,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
701,baseline_visit_arm_1,,,16,458,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
702,baseline_visit_arm_1,,,16,130,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
703,baseline_visit_arm_1,,,16,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
704,baseline_visit_arm_1,,,16,110,1,,,1,3,99,"El padre esta ausente",99,"El padre esta ausente",99,"El padre esta ausente",,,,,,,,,,,,,,,,,,,1
705,baseline_visit_arm_1,,,16,111,2,99,"No tenian DNI",0,,,,,,,,,,,,,,,,,,,,,,,,,,1
706,baseline_visit_arm_1,,,16,112,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
707,baseline_visit_arm_1,,,16,123,1,,,2,1,99,"Persona con habilidades especiales",,,,,,,,,,,,,,,,,,,,,,,1
708,baseline_visit_arm_1,,,16,124,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
709,baseline_visit_arm_1,,,16,145,1,,,1,2,99,"No se encuentran en la comunidad",99,"No se encuentran en la comunidad",,,,,,,,,,,,,,,,,,,,,1
710,baseline_visit_arm_1,,,16,120,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
711,baseline_visit_arm_1,,,16,106,1,,,2,3,99,"Padres no desearon que participe hija meyor dentro del proyecto",99,"Padres no desearon que participe hijo intermedio",99,"Padres nodesearon que participe hijo menor",,,,,,,,,,,,,,,,,,,1
712,baseline_visit_arm_1,,,16,126,1,,,1,1,99,"La esposa se encuentra de viaje , regresa en tres dias despúes de la intervención",,,,,,,,,,,,,,,,,,,,,,,1
713,baseline_visit_arm_1,,,16,133,1,,,4,2,5,,3,,,,,,,,,,,,,,,,,,,,,,1
714,baseline_visit_arm_1,,,16,452,1,,,0,2,1,,99,"Esposo no se fue de viaje",,,,,,,,,,,,,,,,,,,,,1
715,baseline_visit_arm_1,,,16,453,1,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
716,baseline_visit_arm_1,,,17,113,1,,,3,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
717,baseline_visit_arm_1,,,17,111,1,,,1,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,,,1
718,baseline_visit_arm_1,,,17,110,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
719,baseline_visit_arm_1,,,17,125,1,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
720,baseline_visit_arm_1,,,17,124,1,,,1,4,1,,1,,3,,3,,,,,,,,,,,,,,,,,,1
721,baseline_visit_arm_1,,,17,122,1,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
722,baseline_visit_arm_1,,,17,112,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
724,baseline_visit_arm_1,,,17,119,1,,,3,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,1
725,baseline_visit_arm_1,,,17,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
726,baseline_visit_arm_1,,,17,128,1,,,1,4,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,1
727,baseline_visit_arm_1,,,17,114,1,,,2,3,99,"Padre de familia de viaje",99,"De viaje con su papá",99,"De viaje con su papá",,,,,,,,,,,,,,,,,,,1
728,baseline_visit_arm_1,,,17,126,1,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
729,baseline_visit_arm_1,,,17,102,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
730,baseline_visit_arm_1,,,17,453,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
731,baseline_visit_arm_1,,,17,115,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
732,baseline_visit_arm_1,,,17,130,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
733,baseline_visit_arm_1,,,17,464,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
734,baseline_visit_arm_1,,,17,463,1,,,1,6,99,Viaje,3,,3,,3,,3,,3,,,,,,,,,,,,,,1
735,baseline_visit_arm_1,,,17,465,1,,,1,3,99,Viaje,3,,3,,,,,,,,,,,,,,,,,,,,1
736,baseline_visit_arm_1,,,17,101,1,,,1,1,99,"Esta de viaje",,,,,,,,,,,,,,,,,,,,,,,1
737,baseline_visit_arm_1,,,17,455,1,,,2,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,1
738,baseline_visit_arm_1,,,17,451,1,,,0,1,99,"Viajara y no regresara",,,,,,,,,,,,,,,,,,,,,,,1
739,baseline_visit_arm_1,,,17,201,1,,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
740,baseline_visit_arm_1,,,17,459,1,,,5,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,,,1
741,baseline_visit_arm_1,,,17,117,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
743,baseline_visit_arm_1,,,17,109,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
744,baseline_visit_arm_1,,,17,123,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
745,baseline_visit_arm_1,,,17,462,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
746,baseline_visit_arm_1,,,17,452,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
747,baseline_visit_arm_1,,,17,460,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
748,baseline_visit_arm_1,,,17,461,1,,,4,3,99,"Estudia en Iquitos",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,,,1
749,baseline_visit_arm_1,,,17,456,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
750,baseline_visit_arm_1,,,17,466,1,,,4,1,99,"Menor de edad y la mamá falleció",,,,,,,,,,,,,,,,,,,,,,,1
754,baseline_visit_arm_1,,,17,121,1,,,3,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
755,baseline_visit_arm_1,,,17,120,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
756,baseline_visit_arm_1,,,27,120,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
757,baseline_visit_arm_1,,,27,115,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
758,baseline_visit_arm_1,,,27,140,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
759,baseline_visit_arm_1,,,27,112,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
760,baseline_visit_arm_1,,,27,456,1,,,1,3,99,"Papá de viaje por motivo de trabajo",99,"Menor de edad",99,"Menor de edad",,,,,,,,,,,,,,,,,,,1
761,baseline_visit_arm_1,,,27,111,2,99,"Por el pensamiento de que no tuvieron malaria y que no es necesario para ellos",,,,,,,,,,,,,,,,,,,,,,,,,,,1
762,baseline_visit_arm_1,,,27,103,1,,,5,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
763,baseline_visit_arm_1,,,27,129,1,,,0,6,99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",,,,,,,,,,,,,1
764,baseline_visit_arm_1,,,27,463,1,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
765,baseline_visit_arm_1,,,27,459,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
766,baseline_visit_arm_1,,,27,451,1,,,2,3,99,"Padre ausente",99,"Padre ausente ",99,"Padre ausente",,,,,,,,,,,,,,,,,,,1
767,baseline_visit_arm_1,,,27,453,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
768,baseline_visit_arm_1,,,27,450,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
769,baseline_visit_arm_1,,,27,130,1,,,1,1,99,Viaje,,,,,,,,,,,,,,,,,,,,,,,1
770,baseline_visit_arm_1,,,27,106,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
771,baseline_visit_arm_1,,,27,116,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
772,baseline_visit_arm_1,,,27,458,1,,,4,2,5,,3,,,,,,,,,,,,,,,,,,,,,,1
773,baseline_visit_arm_1,,,27,102,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,,,1
774,baseline_visit_arm_1,,,27,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
775,baseline_visit_arm_1,,,27,108,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
776,baseline_visit_arm_1,,,27,136,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
777,baseline_visit_arm_1,,,27,128,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
778,baseline_visit_arm_1,,,27,137,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
780,baseline_visit_arm_1,,,27,117,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
781,baseline_visit_arm_1,,,27,123,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
782,baseline_visit_arm_1,,,27,131,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
783,baseline_visit_arm_1,,,27,105,1,,,1,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
784,baseline_visit_arm_1,,,27,465,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,,,,,,1
785,baseline_visit_arm_1,,,27,468,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
